Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VM000,,1970-01-16 22:24:10.240
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VM000,,1970-01-16 22:24:10.624
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VM000,,1970-01-16 22:24:10.880
4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VM000,,1970-01-16 22:24:11.136
5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VM000,,1970-01-16 22:24:11.520
6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VM000,,1970-01-16 22:24:11.776
7,8,20799.999296,0.0,0.0,32589824.0,25836912.0,0.0,0.0,0.0,0.0,VM008,79.27907803368315,1970-01-16 22:24:12.032
8,8,20799.999296,2173.599926432,10.45,32591735.466666665,29662116.266666666,5135.6,2499.2,124.06666666666666,3.866666666666666,VM008,91.01115924619516,1970-01-16 22:24:12.416
9,8,20799.999296,3925.999867120001,18.875,32596787.2,23890753.6,1364.0,5424.0,517.6,18.33333333333333,VM008,73.2917433040763,1970-01-16 22:24:12.672
10,8,20799.999296,4300.399854448001,20.675,32649489.066666663,11475614.4,2723.6666666666665,11889.533333333333,719.2,25.4,VM008,35.147914188084414,1970-01-16 22:24:12.928
11,8,20799.999296,3652.1332097226673,17.558333333333334,32673792.0,6308231.2,914.0666666666668,11294.333333333334,0.0,0.0,VM008,19.30670061191551,1970-01-16 22:24:13.312
12,8,20799.999296,3499.599881552,16.825,32673792.0,4898946.4,260.4,10885.6,0.0,0.0,VM008,14.99350427400652,1970-01-16 22:24:13.568
13,8,20799.999296,3861.866535957333,18.566666666666663,32673792.0,5905578.4,290.93333333333334,8809.333333333334,0.0666666666666666,0.0666666666666666,VM008,18.07435880108437,1970-01-16 22:24:13.824
14,8,20799.999296,5563.999811680001,26.75,32673792.0,28498895.466666665,4853.2,1986.8666666666663,0.8,1.933333333333333,VM008,87.22249155123062,1970-01-16 22:24:14.208
15,8,20799.999296,3050.666563413334,14.666666666666668,32673792.0,10849264.0,1324.0666666666666,3873.266666666667,1.0,0.8,VM008,33.204789942961014,1970-01-16 22:24:14.464
16,8,20799.999296,4387.066518181333,21.091666666666665,32673792.0,21005072.53333333,3983.3333333333335,23316.6,9447.133333333331,283.6,VM008,64.28721996312315,1970-01-16 22:24:14.720
17,8,20799.999296,2917.1999012640003,14.025,32673792.0,19618155.73333333,1440.8666666666666,3897.866666666667,120.4,7.266666666666667,VM008,60.04248216225815,1970-01-16 22:24:15.104
18,8,20799.999296,91.86666355733334,0.4416666666666666,32673792.0,5838468.8,29.0,23.066666666666663,0.2,0.9333333333333332,VM008,17.868966050833645,1970-01-16 22:24:15.360
19,8,20799.999296,2560.1332466826666,12.308333333333332,32673792.0,1722459.2,399.73333333333335,1013.6666666666666,0.2666666666666666,6.533333333333333,VM008,5.271684412999875,1970-01-16 22:24:15.616
20,8,20799.999296,2965.7332329546666,14.258333333333333,32673792.0,1096110.4,179.13333333333333,1048.0,0.2666666666666666,8.4,VM008,3.354708262818102,1970-01-16 22:24:16.000
21,8,20799.999296,2899.866568517334,13.941666666666668,32673792.0,1386915.2,1548.8666666666666,1392.8,0.0666666666666666,11.933333333333334,VM008,4.244732903973924,1970-01-16 22:24:16.256
22,8,20799.999296,126.5333290506667,0.6083333333333334,32673792.0,894784.0,93.6,20.6,0.0,1.1333333333333333,VM008,2.738537357402532,1970-01-16 22:24:16.640
23,8,20799.999296,76.26666408533333,0.3666666666666666,32673792.0,201326.4,0.0,1.0666666666666669,0.0,1.0,VM008,0.6161709054155697,1970-01-16 22:24:16.896
24,8,20799.999296,76.26666408533333,0.3666666666666666,32673792.0,156587.2,0.0,0.3333333333333333,0.1333333333333333,1.0,VM008,0.4792440375454431,1970-01-16 22:24:17.152
25,8,20799.999296,74.53333081066667,0.3583333333333333,32673792.0,246065.6,0.0,0.1333333333333333,2.7333333333333334,3.533333333333333,VM008,0.7530977732856964,1970-01-16 22:24:17.536
26,8,20799.999296,77.99999736000001,0.375,32673792.0,0.0,0.0,0.8,0.3333333333333333,1.0666666666666669,VM008,0.0,1970-01-16 22:24:17.792
27,8,20799.999296,77.99999736000001,0.375,32673792.0,0.0,0.0,0.0,0.8666666666666667,1.0,VM008,0.0,1970-01-16 22:24:18.048
28,8,20799.999296,76.26666408533333,0.3666666666666666,32673792.0,0.0,0.0,0.2666666666666666,1.0,1.0,VM008,0.0,1970-01-16 22:24:18.432
29,8,20799.999296,83.199997184,0.4,32673792.0,0.0,2.0,3.733333333333333,0.7333333333333333,1.4666666666666666,VM008,0.0,1970-01-16 22:24:18.688
30,8,20799.999296,77.99999736000001,0.375,32673792.0,22369.6,0.0,0.4666666666666667,0.1333333333333333,1.0,VM008,0.0684634339350633,1970-01-16 22:24:18.944
31,8,20799.999296,76.26666408533333,0.3666666666666666,32673792.0,178956.8,0.0,0.4,0.0666666666666666,1.0,VM008,0.5477074714805065,1970-01-16 22:24:19.328
32,8,20799.999296,72.799997536,0.35,32673792.0,223696.0,0.0,0.0,0.0666666666666666,1.0,VM008,0.684634339350633,1970-01-16 22:24:19.584
33,8,20799.999296,74.53333081066667,0.3583333333333333,32673792.0,134217.6,0.0,0.1333333333333333,0.2,1.0,VM008,0.4107806036103798,1970-01-16 22:24:19.840
34,8,20799.999296,72.799997536,0.35,32673792.0,0.0,0.0,0.0666666666666666,0.2,1.0,VM008,0.0,1970-01-16 22:24:20.224
35,8,20799.999296,76.26666408533333,0.3666666666666666,32673792.0,0.0,0.0,0.8,0.2666666666666666,1.0666666666666669,VM008,0.0,1970-01-16 22:24:20.480
36,8,20799.999296,74.53333081066667,0.3583333333333333,32673792.0,0.0,0.0,0.4,0.0,1.0,VM008,0.0,1970-01-16 22:24:20.736
37,8,20799.999296,77.99999736000001,0.375,32673792.0,0.0,0.0666666666666666,7.333333333333333,0.9333333333333332,1.5333333333333334,VM008,0.0,1970-01-16 22:24:21.120
38,8,20799.999296,74.53333081066667,0.3583333333333333,32673792.0,0.0,0.0,0.8666666666666667,0.2,1.0666666666666669,VM008,0.0,1970-01-16 22:24:21.376
39,8,20799.999296,71.06666426133333,0.3416666666666666,32673792.0,0.0,0.0,0.2666666666666666,0.0666666666666666,1.0,VM008,0.0,1970-01-16 22:24:21.632
40,8,20799.999296,74.53333081066667,0.3583333333333333,32673792.0,0.0,0.0,0.6,0.2,1.0666666666666669,VM008,0.0,1970-01-16 22:24:22.016
41,8,20799.999296,77.99999736000001,0.375,32673792.0,0.0,0.0,2.0,0.0666666666666666,1.4666666666666666,VM008,0.0,1970-01-16 22:24:22.272
42,8,20799.999296,71.06666426133333,0.3416666666666666,32673792.0,0.0,0.0,0.7333333333333333,0.2666666666666666,1.0666666666666669,VM008,0.0,1970-01-16 22:24:22.528
43,8,20799.999296,74.53333081066667,0.3583333333333333,32673792.0,268435.2,0.0,0.5333333333333333,0.2,1.0666666666666669,VM008,0.8215612072207596,1970-01-16 22:24:22.912
44,8,20799.999296,71.06666426133333,0.3416666666666666,32673792.0,178956.8,0.0,0.7333333333333333,0.3333333333333333,1.0666666666666669,VM008,0.5477074714805065,1970-01-16 22:24:23.168
45,8,20799.999296,6168.933124538668,29.65833333333333,32673792.0,894784.0,4.933333333333334,17.466666666666665,469.6666666666667,43.73333333333333,VM008,2.738537357402532,1970-01-16 22:24:23.424
46,8,20799.999296,459.3333177866667,2.208333333333333,32673792.0,2326438.4,0.0,1.4666666666666666,0.1333333333333333,1.0,VM008,7.120197129246583,1970-01-16 22:24:23.808
47,8,20799.999296,69.33333098666668,0.3333333333333333,32673792.0,380283.2,0.0,0.4666666666666667,0.0,1.0,VM008,1.1638783768960763,1970-01-16 22:24:24.064
48,8,20799.999296,71.06666426133333,0.3416666666666666,32673792.0,0.0,0.0,0.2666666666666666,0.0666666666666666,1.0,VM008,0.0,1970-01-16 22:24:24.320
