Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,1,2925.999538,0.0,0.0,1423360.0,41940.0,0.0,1.6666666666666667,0.0,0.0,VM001,2.946549010791367,1970-01-16 22:18:34.880
2,1,2925.999538,0.0,0.0,1423360.0,25162.4,0.0,2.2,0.0,0.0,VM001,1.7678169964028778,1970-01-16 22:18:35.136
3,1,2925.999538,0.0,0.0,1423360.0,13978.933333333332,0.0,1.4,0.0,0.0,VM001,0.9821080635491608,1970-01-16 22:18:35.392
4,1,2925.999538,0.0,0.0,1423360.0,39143.73333333333,0.0,1.6,0.0,0.0,VM001,2.750093675059952,1970-01-16 22:18:35.776
5,1,2925.999538,0.0,0.0,1423360.0,55921.333333333336,0.0,1.8,0.0,0.0,VM001,3.928825689448441,1970-01-16 22:18:36.032
6,1,2925.999538,0.0,0.0,1423360.0,36347.46666666667,0.0,1.8,0.0,0.0,VM001,2.553638339328537,1970-01-16 22:18:36.288
7,1,2925.999538,0.0,0.0,1423360.0,68504.53333333334,0.0,2.0,0.0,0.0,VM001,4.812874700239809,1970-01-16 22:18:36.672
8,1,2925.999538,0.0,0.0,1423360.0,55921.333333333336,0.0,1.5333333333333334,0.0,0.0,VM001,3.928825689448441,1970-01-16 22:18:36.928
9,1,2925.999538,0.0,0.0,1423360.0,54523.2,0.0,1.8666666666666667,0.0,0.0,VM001,3.830598021582734,1970-01-16 22:18:37.184
10,1,2925.999538,0.0,0.0,1423360.0,32153.066666666666,0.0,1.6,0.0,0.0,VM001,2.258955335731415,1970-01-16 22:18:37.568
11,1,2925.999538,0.0,0.0,1423360.0,34949.333333333336,0.0,1.7333333333333334,0.0,0.0,VM001,2.45541067146283,1970-01-16 22:18:37.824
12,1,2925.999538,0.0,0.0,1423360.0,40541.86666666667,0.0,1.8666666666666667,0.0,0.0,VM001,2.84832134292566,1970-01-16 22:18:38.208
13,1,2925.999538,0.0,0.0,1423360.0,50328.8,0.0,1.6,0.0,0.0,VM001,3.535915017985612,1970-01-16 22:18:38.464
14,1,2925.999538,0.0,0.0,1423360.0,47532.53333333333,0.0,2.2,0.0,0.0,VM001,3.3394596822541964,1970-01-16 22:18:38.720
15,1,2925.999538,0.0,0.0,1423360.0,22366.13333333333,0.0,1.1333333333333333,0.0,0.0,VM001,1.5713616606714629,1970-01-16 22:18:39.104
