Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,8,23407.994216,263.33993493,1.125,17007896.0,0.0,0.0,13.666666666666666,4.8,0.7333333333333333,VM008,0.0,1970-01-16 22:18:34.880
2,8,23407.994216,269.19193348399995,1.15,17007896.0,0.0,0.0,13.2,4.933333333333334,0.8666666666666667,VM008,0.0,1970-01-16 22:18:35.136
3,8,23407.994216,263.33993493,1.125,17007896.0,134217.6,0.0,13.733333333333333,4.933333333333334,0.8,VM008,0.7891487577299392,1970-01-16 22:18:35.392
4,8,23407.994216,267.2412672993333,1.1416666666666666,17007896.0,0.0,0.0,13.6,4.866666666666666,0.8,VM008,0.0,1970-01-16 22:18:35.776
5,8,23407.994216,263.33993493,1.125,17007896.0,1029001.6,0.0,13.666666666666666,4.933333333333334,0.8,VM008,6.050140475929533,1970-01-16 22:18:36.032
6,8,23407.994216,294.5505938846666,1.2583333333333333,17007976.0,581609.6,0.0,19.666666666666668,4.933333333333334,1.0,VM008,3.4196285319311364,1970-01-16 22:18:36.288
7,8,23407.994216,288.6985953306667,1.2333333333333334,17007976.0,402652.8,0.0,18.466666666666665,4.733333333333333,1.0,VM008,2.3674351374907863,1970-01-16 22:18:36.672
8,8,23407.994216,263.33993493,1.125,17007976.0,268435.2,0.0,14.333333333333334,4.866666666666666,0.7333333333333333,VM008,1.5782900916605245,1970-01-16 22:18:36.928
9,8,23407.994216,263.33993493,1.125,17007976.0,0.0,0.0,13.533333333333331,4.8,0.8666666666666667,VM008,0.0,1970-01-16 22:18:37.184
10,8,23407.994216,265.29060111466663,1.1333333333333333,17007976.0,0.0,0.0,13.733333333333333,4.666666666666667,0.9333333333333332,VM008,0.0,1970-01-16 22:18:37.568
11,8,23407.994216,265.29060111466663,1.1333333333333333,17007976.0,0.0,0.0,13.8,4.866666666666666,0.9333333333333332,VM008,0.0,1970-01-16 22:18:37.824
12,8,23407.994216,267.2412672993333,1.1416666666666666,17007976.0,0.0,0.0,13.8,4.866666666666666,0.8,VM008,0.0,1970-01-16 22:18:38.208
13,8,23407.994216,269.19193348399995,1.15,17007976.0,0.0,0.0,13.533333333333331,4.8,0.7333333333333333,VM008,0.0,1970-01-16 22:18:38.464
14,8,23407.994216,267.2412672993333,1.1416666666666666,17007976.0,0.0,0.0,13.533333333333331,4.8,0.8666666666666667,VM008,0.0,1970-01-16 22:18:38.720
15,8,23407.994216,263.33993493,1.125,17007976.0,0.0,0.0,13.266666666666667,4.733333333333333,0.8666666666666667,VM008,0.0,1970-01-16 22:18:39.104
16,8,23407.994216,263.33993493,1.125,17007976.0,0.0,0.0,13.866666666666667,4.866666666666666,0.8666666666666667,VM008,0.0,1970-01-16 22:18:39.360
17,8,23407.994216,265.29060111466663,1.1333333333333333,17007976.0,0.0,0.0,13.733333333333333,4.733333333333333,0.8666666666666667,VM008,0.0,1970-01-16 22:18:39.616
18,8,23407.994216,269.19193348399995,1.15,17008049.6,0.0,0.0,14.4,5.0,0.8666666666666667,VM008,0.0,1970-01-16 22:18:40.000
19,8,23407.994216,282.8465967766666,1.2083333333333333,17008068.0,134217.6,0.0,18.4,4.933333333333334,0.8,VM008,0.7891407771888024,1970-01-16 22:18:40.256
20,8,23407.994216,267.2412672993333,1.1416666666666666,17008068.0,0.0,0.0,13.6,4.733333333333333,0.8666666666666667,VM008,0.0,1970-01-16 22:18:40.512
21,8,23407.994216,269.19193348399995,1.15,17008068.0,357913.6,0.0,13.533333333333331,4.866666666666666,0.7333333333333333,VM008,2.104375405836806,1970-01-16 22:18:40.896
22,8,23407.994216,267.2412672993333,1.1416666666666666,17008068.0,671088.0,0.0,13.8,4.866666666666666,0.7333333333333333,VM008,3.945703885944012,1970-01-16 22:18:41.152
23,8,23407.994216,261.3892687453333,1.1166666666666667,17008068.0,44739.2,0.0,13.733333333333333,4.733333333333333,0.9333333333333332,VM008,0.2630469257296007,1970-01-16 22:18:41.408
24,8,23407.994216,261.3892687453333,1.1166666666666667,17008068.0,0.0,0.0,13.533333333333331,4.8,0.9333333333333332,VM008,0.0,1970-01-16 22:18:41.792
25,8,23407.994216,263.33993493,1.125,17008068.0,0.0,0.0,13.8,4.866666666666666,0.7333333333333333,VM008,0.0,1970-01-16 22:18:42.048
26,8,23407.994216,263.33993493,1.125,17008068.0,0.0,0.0,13.2,4.866666666666666,0.6666666666666666,VM008,0.0,1970-01-16 22:18:42.304
27,8,23407.994216,263.33993493,1.125,17008081.066666666,134217.6,0.0,13.8,4.8,0.7333333333333333,VM008,0.7891401709217316,1970-01-16 22:18:42.688
28,8,23407.994216,263.33993493,1.125,17008096.0,134217.6,0.0,13.533333333333331,4.8,0.9333333333333332,VM008,0.78913947804622,1970-01-16 22:18:42.944
29,8,23407.994216,267.2412672993333,1.1416666666666666,17008096.0,0.0,0.0,13.6,4.8,0.9333333333333332,VM008,0.0,1970-01-16 22:18:43.200
30,8,23407.994216,276.99459822266664,1.1833333333333331,17008232.266666666,0.0,0.0,15.133333333333333,5.133333333333334,0.8666666666666667,VM008,0.0,1970-01-16 22:18:43.584
31,8,23407.994216,288.6985953306667,1.2333333333333334,17010140.0,0.0,0.0,18.4,4.933333333333334,0.7333333333333333,VM008,0.0,1970-01-16 22:18:43.840
32,8,23407.994216,267.2412672993333,1.1416666666666666,17010140.0,0.0,0.0,13.866666666666667,4.866666666666666,0.7333333333333333,VM008,0.0,1970-01-16 22:18:44.096
33,8,23407.994216,263.33993493,1.125,17010140.0,0.0,0.0,13.4,4.8,0.8666666666666667,VM008,0.0,1970-01-16 22:18:44.480
34,8,23407.994216,263.33993493,1.125,17010140.0,0.0,0.0,13.8,4.933333333333334,1.0,VM008,0.0,1970-01-16 22:18:44.736
35,8,23407.994216,263.33993493,1.125,17010210.933333334,0.0,0.0,13.6,4.866666666666666,0.8,VM008,0.0,1970-01-16 22:18:44.992
36,8,23407.994216,265.29060111466663,1.1333333333333333,17010216.0,0.0,0.0,13.533333333333331,4.8,0.8,VM008,0.0,1970-01-16 22:18:45.376
37,8,23407.994216,263.33993493,1.125,17010216.0,0.0,0.0,13.733333333333333,4.733333333333333,0.9333333333333332,VM008,0.0,1970-01-16 22:18:45.632
38,8,23407.994216,263.33993493,1.125,17010216.0,0.0,0.0,13.933333333333334,4.8,0.7333333333333333,VM008,0.0,1970-01-16 22:18:45.888
