Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,4,11703.99824,10912.027692426667,93.23333333333332,67108864.0,6129274.4,0.1333333333333333,15981.6,0.0,2.1333333333333333,VM004,9.133330583572388,1970-01-16 22:18:34.880
2,4,11703.99824,10890.57036232,93.05,67108864.0,6755624.0,1.3333333333333333,19137.33333333333,0.0,2.6,VM004,10.066664218902588,1970-01-16 22:18:35.136
3,4,11703.99824,10434.11443096,89.15,67108864.0,8947846.4,2.533333333333333,19974.93333333333,535.6666666666666,23.933333333333334,VM004,13.333330154418944,1970-01-16 22:18:35.392
4,4,11703.99824,10539.450415120002,90.05,67108864.0,18790479.466666665,5.466666666666667,8791.8,349.6666666666667,5.466666666666667,VM004,27.99999634424845,1970-01-16 22:18:35.776
5,4,11703.99824,10951.041019893331,93.56666666666666,67108864.0,9305760.533333331,5.4,15679.533333333333,0.0,2.066666666666667,VM004,13.86666377385457,1970-01-16 22:18:36.032
6,4,11703.99824,10913.9783588,93.25,67108864.0,6352970.4,4.466666666666667,15553.733333333334,0.0,2.066666666666667,VM004,9.466663599014282,1970-01-16 22:18:36.288
7,4,11703.99824,10855.4583676,92.75,67108864.0,6129274.4,1.3333333333333333,19182.866666666665,0.0,2.6,VM004,9.133330583572388,1970-01-16 22:18:36.672
8,4,11703.99824,10157.11980594667,86.78333333333335,67108864.0,9753152.266666668,2.7333333333333334,16234.266666666666,502.6666666666667,24.466666666666665,VM004,14.533329407374064,1970-01-16 22:18:36.928
9,4,11703.99824,10477.029091173334,89.51666666666667,67108864.0,20937962.933333334,0.0,1.4,235.53333333333333,3.866666666666666,VM004,31.19999607404073,1970-01-16 22:18:37.184
10,4,11703.99824,11128.551659866667,95.08333333333334,67108864.0,10111066.933333334,0.0,1.7333333333333334,0.0,1.3333333333333333,VM004,15.06666382153829,1970-01-16 22:18:37.568
11,4,11703.99824,11031.0183412,94.25,67108864.0,6308231.733333333,0.0,1.4,0.0,1.6,VM004,9.3999977906545,1970-01-16 22:18:37.824
12,4,11703.99824,6485.965691333334,55.41666666666667,67108864.0,11050592.533333331,2.533333333333333,10.733333333333333,719.9333333333333,21.466666666666665,VM004,16.466666062672928,1970-01-16 22:18:38.208
13,4,11703.99824,85.82932042666667,0.7333333333333333,67108864.0,10334763.2,0.0,1.3333333333333333,0.0,1.0,VM004,15.39999723434448,1970-01-16 22:18:38.464
14,4,11703.99824,70.22398944000001,0.6,67108864.0,1476393.6,0.0,1.3333333333333333,0.0,1.0,VM004,2.199997901916504,1970-01-16 22:18:38.720
15,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:39.104
16,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,2.2666666666666666,0.0,1.0666666666666669,VM004,0.0,1970-01-16 22:18:39.360
17,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:39.616
18,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:40.000
19,4,11703.99824,78.02665493333335,0.6666666666666667,67108864.0,0.0,0.0,1.933333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:40.256
20,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,2.533333333333333,0.0,1.0666666666666669,VM004,0.0,1970-01-16 22:18:40.512
21,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:40.896
22,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:41.152
23,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:41.408
24,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:41.792
25,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.4,0.0,1.0,VM004,0.0,1970-01-16 22:18:42.048
26,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:42.304
27,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:42.688
28,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:42.944
29,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:43.200
30,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:43.584
31,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:43.840
32,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:44.096
33,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:44.480
34,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:44.736
35,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:44.992
36,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,2.066666666666667,0.0666666666666666,1.0666666666666669,VM004,0.0,1970-01-16 22:18:45.376
37,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:45.632
38,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.5333333333333334,0.0,1.0,VM004,0.0,1970-01-16 22:18:45.888
39,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:46.272
40,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:46.528
41,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,0.9333333333333332,VM004,0.0,1970-01-16 22:18:46.784
42,4,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,0.0,0.0,1.8,0.0,1.0666666666666669,VM004,0.0,1970-01-16 22:18:47.168
43,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:47.424
44,4,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:47.808
45,4,11703.99824,58.51999120000001,0.5,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:48.064
46,4,11703.99824,72.17465581333335,0.6166666666666667,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:48.320
47,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:48.704
48,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:48.960
49,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:49.216
50,4,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:49.600
51,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:49.856
52,4,11703.99824,74.12532218666666,0.6333333333333333,67108864.0,0.0,0.0,1.5333333333333334,0.0,1.0,VM004,0.0,1970-01-16 22:18:50.112
53,4,11703.99824,83.87865405333334,0.7166666666666667,67108864.0,178956.8,0.0,1.3333333333333333,0.0,1.0,VM004,0.2666664123535156,1970-01-16 22:18:50.496
54,4,11703.99824,60.47065757333333,0.5166666666666666,67108864.0,134217.6,0.0,1.3333333333333333,0.0,1.0,VM004,0.1999998092651367,1970-01-16 22:18:50.752
55,4,11703.99824,64.37199032000001,0.55,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:51.008
56,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:51.392
57,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:51.648
58,4,11703.99824,62.42132394666667,0.5333333333333333,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:51.904
59,4,11703.99824,66.32265669333334,0.5666666666666667,67108864.0,0.0,0.0,2.1333333333333333,0.0,1.0666666666666669,VM004,0.0,1970-01-16 22:18:52.288
60,4,11703.99824,70.22398944000001,0.6,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:52.544
61,4,11703.99824,68.27332306666668,0.5833333333333334,67108864.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM004,0.0,1970-01-16 22:18:52.800
62,4,11703.99824,76.07598856,0.65,67108864.0,0.0,0.0,1.8,0.0666666666666666,1.0666666666666669,VM004,0.0,1970-01-16 22:18:53.184
