Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,8,20799.991856,11348.128890102666,54.55833333333333,20971520.0,3690986.6666666665,0.0666666666666666,6.4,8202.533333333333,88.06666666666666,VM008,17.599995930989582,1970-01-16 22:18:34.880
2,8,20799.991856,12346.528499190665,59.35833333333333,20971520.0,4739562.666666667,0.1333333333333333,7.666666666666667,6222.333333333333,77.73333333333333,VM008,22.599995930989586,1970-01-16 22:18:35.136
3,8,20799.991856,12727.861683217334,61.19166666666667,20971520.0,3411365.066666667,2.6666666666666665,7.933333333333334,5386.533333333334,68.8,VM008,16.266656239827476,1970-01-16 22:18:35.392
4,8,20799.991856,8214.263450465334,39.49166666666667,20971520.0,2880087.2,2.7333333333333334,6.733333333333333,3763.0666666666666,56.0,VM008,13.733325958251957,1970-01-16 22:18:35.776
5,8,20799.991856,9585.329580306665,46.08333333333333,20971520.0,2572504.2666666666,0.0666666666666666,5.666666666666667,5644.666666666667,70.33333333333333,VM008,12.266656239827476,1970-01-16 22:18:36.032
6,8,20799.991856,1112.799564296,5.35,20971520.0,2222979.2,2.6,2.6,21.4,3.2,VM008,10.599990844726562,1970-01-16 22:18:36.288
7,8,20799.991856,102.26662662533334,0.4916666666666666,20971520.0,629144.0,0.0,1.2666666666666666,0.0,1.0,VM008,2.9999923706054688,1970-01-16 22:18:36.672
8,8,20799.991856,102.26662662533334,0.4916666666666666,20971520.0,83884.8,0.0,0.9333333333333332,0.0,1.0,VM008,0.399993896484375,1970-01-16 22:18:36.928
9,8,20799.991856,119.599953172,0.575,20971520.0,0.0,0.0666666666666666,2.933333333333333,0.0,1.5333333333333334,VM008,0.0,1970-01-16 22:18:37.184
10,8,20799.991856,121.33328582666668,0.5833333333333334,20971520.0,69904.0,0.0,1.0,0.0,1.0,VM008,0.3333282470703125,1970-01-16 22:18:37.568
11,8,20799.991856,103.99995928,0.5,20971520.0,125827.2,0.0,0.9333333333333332,0.0,1.0,VM008,0.5999908447265625,1970-01-16 22:18:37.824
12,8,20799.991856,103.99995928,0.5,20971520.0,83885.6,0.0,0.8666666666666667,0.0,1.0,VM008,0.3999977111816407,1970-01-16 22:18:38.208
13,8,20799.991856,102.26662662533334,0.4916666666666666,20971520.0,209714.4,0.0,1.0666666666666669,0.0666666666666666,1.1333333333333333,VM008,0.9999961853027344,1970-01-16 22:18:38.464
14,8,20799.991856,98.799961316,0.475,20971520.0,83884.8,0.0,1.2666666666666666,0.0,1.0,VM008,0.399993896484375,1970-01-16 22:18:38.720
15,8,20799.991856,103.99995928,0.5,20971520.0,27961.6,0.0,1.1333333333333333,0.0,1.0,VM008,0.133331298828125,1970-01-16 22:18:39.104
16,8,20799.991856,100.53329397066668,0.4833333333333333,20971520.0,209712.0,0.0,0.9333333333333332,0.0,1.0,VM008,0.9999847412109376,1970-01-16 22:18:39.360
17,8,20799.991856,100.53329397066668,0.4833333333333333,20971520.0,209712.0,0.0,1.0,0.0,1.0,VM008,0.9999847412109376,1970-01-16 22:18:39.616
18,8,20799.991856,105.73329193466668,0.5083333333333333,20971520.0,209713.3333333333,0.0,7.533333333333333,0.2,1.1333333333333333,VM008,0.9999910990397136,1970-01-16 22:18:40.000
19,8,20799.994472,433.3332181666667,2.083333333333333,20971520.0,0.0,0.0,1.5,0.0,1.0,VM008,0.0,1970-01-16 22:18:40.256
20,8,20799.994472,133.46663119533335,0.6416666666666667,20971520.0,0.0,0.0,1.0666666666666669,0.0,1.0,VM008,0.0,1970-01-16 22:18:40.512
21,8,20799.994472,162.93329003066663,0.7833333333333333,20971520.0,0.0,0.0666666666666666,2.4,0.0,1.5333333333333334,VM008,0.0,1970-01-16 22:18:40.896
22,8,20799.994472,4075.0655836393335,19.59166666666667,20971520.0,810897.3333333334,2.6,3.533333333333333,6278.266666666666,57.0,VM008,3.866659800211589,1970-01-16 22:18:41.152
23,8,20799.994472,563.3331836166666,2.708333333333333,20971520.0,2684353.6,0.0666666666666666,2.2666666666666666,10.733333333333333,3.1333333333333333,VM008,12.79999542236328,1970-01-16 22:18:41.408
24,8,20799.994472,2672.7992896519995,12.85,20971520.0,782934.6666666666,2.6,3.066666666666667,961.9333333333332,10.666666666666666,VM008,3.7333234151204415,1970-01-16 22:18:41.792
25,8,20799.994472,8930.130959978665,42.93333333333333,20971520.0,2181036.8,0.0,1.0,5212.933333333333,45.2,VM008,10.399993896484377,1970-01-16 22:18:42.048
26,8,20799.994472,20354.527923724665,97.85833333333332,20971520.0,4963258.666666667,0.0,0.9333333333333332,276.06666666666666,4.4,VM008,23.666661580403648,1970-01-16 22:18:42.304
27,8,20799.994472,19941.99470003,95.875,20971520.0,11688125.333333334,0.0,1.2,184.6,3.066666666666667,VM008,55.7333246866862,1970-01-16 22:18:42.688
28,8,20799.994472,19929.86136992133,95.81666666666666,20971520.0,7270124.533333333,0.0,1.1333333333333333,208.46666666666667,2.2666666666666666,VM008,34.666655222574875,1970-01-16 22:18:42.944
29,8,20799.994472,19938.528034284664,95.85833333333332,20971520.0,5158991.733333333,124.53333333333332,20.133333333333333,0.5333333333333333,0.6666666666666666,VM008,24.59998957316081,1970-01-16 22:18:43.200
30,8,20799.994472,19992.26135333733,96.11666666666666,20971520.0,4362074.933333334,0.0,5.733333333333333,0.4,1.2666666666666666,VM008,20.799994150797527,1970-01-16 22:18:43.584
31,8,20799.994472,20994.127753738667,100.93333333333334,20971520.0,5145011.466666667,0.0,10.466666666666669,0.0,0.8666666666666667,VM008,24.53332646687825,1970-01-16 22:18:43.840
32,8,20799.994472,19832.794729052,95.35,20971520.0,5158992.8,0.0,2.2666666666666666,0.2,0.7333333333333333,VM008,24.599994659423828,1970-01-16 22:18:44.096
33,8,20799.994472,16671.195569307998,80.15,20971520.0,4096434.933333333,31.666666666666668,5.8,0.4666666666666667,1.0,VM008,19.533323923746742,1970-01-16 22:18:44.480
34,8,20799.994472,19936.794701412,95.85,20971520.0,4487903.466666667,0.0,2.933333333333333,0.0,1.0666666666666669,VM008,21.399991353352867,1970-01-16 22:18:44.736
35,8,20799.994472,19101.32825678667,91.83333333333334,20971520.0,4054491.2,0.0,1.933333333333333,0.0,0.8,VM008,19.33332061767578,1970-01-16 22:18:44.992
36,8,20799.994472,20760.127815928667,99.80833333333334,20971520.0,4138378.133333333,0.0666666666666666,1.2666666666666666,0.0,0.9333333333333332,VM008,19.7333246866862,1970-01-16 22:18:45.376
37,8,20799.994472,21037.461075555333,101.14166666666668,20971520.0,4543828.266666667,0.0,0.7333333333333333,0.0,0.8666666666666667,VM008,21.666661580403645,1970-01-16 22:18:45.632
38,8,20799.994472,18541.46173891533,89.14166666666667,20971520.0,4320132.266666667,0.0,9.066666666666666,0.2666666666666666,0.8666666666666667,VM008,20.599995930989586,1970-01-16 22:18:45.888
39,8,20799.994472,18047.46187020533,86.76666666666667,20971520.0,4417998.666666667,0.0,1.0666666666666669,0.2,0.8,VM008,21.06665929158529,1970-01-16 22:18:46.272
40,8,20799.994472,20803.461137745333,100.01666666666668,20971520.0,4515864.8,0.0,0.8666666666666667,0.0,0.6666666666666666,VM008,21.533321380615234,1970-01-16 22:18:46.528
41,8,20799.994472,20955.99443054,100.75,20971520.0,4473922.4,0.0,0.9333333333333332,0.0,0.8666666666666667,VM008,21.33332443237305,1970-01-16 22:18:46.784
42,8,20799.994472,21314.794335182,102.475,20971520.0,4292169.333333333,0.0,1.2,0.0,0.9333333333333332,VM008,20.46665827433268,1970-01-16 22:18:47.168
43,8,20799.994472,21359.860989871333,102.69166666666666,20971520.0,4473923.2,0.0,1.0,0.0,0.8,VM008,21.333328247070312,1970-01-16 22:18:47.424
44,8,20799.994472,21139.727715042667,101.63333333333334,20971520.0,4152359.733333333,0.0,0.9333333333333332,0.0,0.7333333333333333,VM008,19.799994150797524,1970-01-16 22:18:47.808
45,8,20799.994472,21429.194304778,103.025,20971520.0,4362074.4,0.0666666666666666,3.1333333333333333,0.0666666666666666,1.0,VM008,20.79999160766602,1970-01-16 22:18:48.064
46,8,20799.994472,18546.66173753333,89.16666666666666,20971520.0,4334112.8,0.0666666666666666,2.0,0.2666666666666666,1.0,VM008,20.66666030883789,1970-01-16 22:18:48.320
47,8,20799.994472,16480.528953314664,79.23333333333333,20971520.0,3816815.2,0.0,1.0666666666666669,0.0,0.7333333333333333,VM008,18.19999313354492,1970-01-16 22:18:48.704
48,8,20799.994472,18154.928508310662,87.28333333333335,20971520.0,4082454.4,0.0,0.8,0.4,0.8,VM008,19.46665954589844,1970-01-16 22:18:48.960
49,8,20799.994472,21363.327655616667,102.70833333333334,20971520.0,3732928.533333333,0.0666666666666666,1.1333333333333333,0.2,0.8,VM008,17.79999033610026,1970-01-16 22:18:49.216
50,8,20799.994472,19052.794936352,91.6,20971520.0,4781504.8,0.0,0.7333333333333333,0.4,1.0,VM008,22.799991607666016,1970-01-16 22:18:49.600
51,8,20799.994472,17605.46198767533,84.64166666666667,20971520.0,3858758.4,0.0,0.8666666666666667,0.0,0.6,VM008,18.39999389648437,1970-01-16 22:18:49.856
52,8,20799.994472,17808.26193377733,85.61666666666666,20971520.0,3635061.3333333335,0.0,1.0,0.2,0.7333333333333333,VM008,17.333323160807293,1970-01-16 22:18:50.112
53,8,20799.994472,19104.794922532,91.85,20971520.0,3411365.6,0.0,0.8666666666666667,0.2666666666666666,0.8,VM008,16.266658782958984,1970-01-16 22:18:50.496
54,8,20799.994472,20524.394545246,98.675,20971520.0,3802833.6,0.0,1.0,0.2,0.8,VM008,18.1333236694336,1970-01-16 22:18:50.752
55,8,20799.994472,20767.06114741933,99.84166666666664,20971520.0,5047144.0,0.0,0.9333333333333332,0.2666666666666666,1.1333333333333333,VM008,24.06665802001953,1970-01-16 22:18:51.008
56,8,20799.994472,21221.194360058,102.025,20971520.0,4390036.8,0.0,0.9333333333333332,0.0,0.8,VM008,20.933326721191406,1970-01-16 22:18:51.392
57,8,20799.994472,21231.594357294,102.075,20971520.0,4543828.0,0.0,10.933333333333334,0.1333333333333333,1.1333333333333333,VM008,21.66666030883789,1970-01-16 22:18:51.648
58,8,20799.994472,21261.06101612933,102.21666666666664,20971520.0,4250226.666666667,0.0,1.5333333333333334,0.0,1.0,VM008,20.266660054524746,1970-01-16 22:18:51.904
59,8,20799.994472,21404.927644560667,102.90833333333336,20971520.0,4851410.133333334,0.0,1.2,0.1333333333333333,0.9333333333333332,VM008,23.133326212565105,1970-01-16 22:18:52.288
60,8,20799.994472,21212.52769569466,101.98333333333332,20971520.0,4837429.066666666,0.0,0.8666666666666667,0.4,0.7333333333333333,VM008,23.066659291585285,1970-01-16 22:18:52.544
61,8,20799.994472,21439.594302014,103.075,20971520.0,3844777.3333333335,0.0,1.0,0.1333333333333333,0.7333333333333333,VM008,18.33332697550456,1970-01-16 22:18:52.800
62,8,20799.994472,21325.194332418,102.525,20971520.0,4166340.533333333,0.0,0.9333333333333332,0.2666666666666666,0.8,VM008,19.86665980021159,1970-01-16 22:18:53.184
63,8,20799.994472,21231.594357294,102.075,20971520.0,4362075.466666667,0.0,0.8,0.0,0.8666666666666667,VM008,20.79999669392904,1970-01-16 22:18:53.440
64,8,20799.994472,21429.194304778,103.025,20971520.0,3551174.933333333,0.0,1.0,0.0666666666666666,0.8666666666666667,VM008,16.933321634928383,1970-01-16 22:18:53.696
65,8,20799.994472,21146.66104653333,101.66666666666666,20971520.0,4599753.066666666,0.0,0.8666666666666667,0.4,0.8666666666666667,VM008,21.933331807454422,1970-01-16 22:18:54.080
66,8,20799.994472,21278.394344856,102.3,20971520.0,4222264.8,0.0,1.0,0.2,0.9333333333333332,VM008,20.13332748413086,1970-01-16 22:18:54.336
67,8,20799.994472,21404.927644560667,102.90833333333336,20971520.0,4026530.133333333,0.0,0.8666666666666667,0.0666666666666666,0.8666666666666667,VM008,19.199991861979164,1970-01-16 22:18:54.592
68,8,20799.994472,21247.194353148003,102.15,20971520.0,4893353.6,0.0,1.0,0.2,0.9333333333333332,VM008,23.333328247070312,1970-01-16 22:18:54.976
69,8,20799.994472,21444.794300632,103.1,20971520.0,4026530.133333333,0.0,3.2,0.2,0.8,VM008,19.199991861979164,1970-01-16 22:18:55.232
70,8,20799.994472,21293.99434071,102.375,20971520.0,4473923.466666667,0.0,1.5333333333333334,0.2666666666666666,1.0666666666666669,VM008,21.33332951863607,1970-01-16 22:18:55.488
71,8,20799.994472,21287.06100921933,102.34166666666664,20971520.0,4194302.933333333,0.0,1.6666666666666667,0.4,0.8666666666666667,VM008,19.99999491373698,1970-01-16 22:18:55.872
72,8,20799.994472,21463.86096223133,103.19166666666666,20971520.0,4739561.866666666,0.0,1.2666666666666666,0.2,0.7333333333333333,VM008,22.59999211629232,1970-01-16 22:18:56.128
73,8,20799.994472,21170.92770675067,101.78333333333336,20971520.0,4669657.066666666,0.0,0.8,0.2666666666666666,1.0,VM008,22.26666005452474,1970-01-16 22:18:56.384
74,8,20799.994472,21413.594308924,102.95,20971520.0,4585771.2,0.0,1.1333333333333333,0.1333333333333333,0.8666666666666667,VM008,21.866661071777344,1970-01-16 22:18:56.768
75,8,20799.994472,21394.527647324667,102.85833333333332,20971520.0,3928662.6666666665,0.0,1.2666666666666666,0.0666666666666666,0.8,VM008,18.73332341512044,1970-01-16 22:18:57.024
76,8,20799.994472,21236.794355912,102.1,20971520.0,4334113.066666666,0.0,0.9333333333333332,0.0,0.8,VM008,20.666661580403645,1970-01-16 22:18:57.408
77,8,20799.994472,21443.060967759327,103.09166666666664,20971520.0,4208282.933333334,0.0,0.8,0.2666666666666666,0.9333333333333332,VM008,20.066656748453777,1970-01-16 22:18:57.664
78,8,20799.994472,21196.92769984067,101.90833333333336,20971520.0,4487903.2,0.0,1.2666666666666666,0.2,0.8666666666666667,VM008,21.39999008178711,1970-01-16 22:18:57.920
79,8,20799.994472,21311.327669436665,102.45833333333334,20971520.0,4753542.4,12.866666666666667,17.2,0.3333333333333333,1.0666666666666669,VM008,22.66665649414063,1970-01-16 22:18:58.304
80,8,20799.994472,21448.26096637733,103.11666666666666,20971520.0,4320132.533333333,0.0,1.4666666666666666,0.2,0.7333333333333333,VM008,20.599997202555336,1970-01-16 22:18:58.560
81,8,20799.994472,21365.060988489327,102.71666666666664,20971520.0,5033162.666666667,0.0,2.933333333333333,0.4,1.0666666666666669,VM008,23.99998982747396,1970-01-16 22:18:58.816
82,8,20799.994472,21397.99431307,102.875,20971520.0,4935295.466666667,0.0,1.4,0.1333333333333333,1.0,VM008,23.533322652180992,1970-01-16 22:18:59.200
83,8,20799.994472,21163.99437526,101.75,20971520.0,4404017.333333333,0.0,1.2,0.0,0.8666666666666667,VM008,20.99999109903971,1970-01-16 22:18:59.456
84,8,20799.994472,21512.394282666,103.425,20971520.0,4068473.3333333335,0.0,0.8666666666666667,0.1333333333333333,0.7333333333333333,VM008,19.39999262491862,1970-01-16 22:18:59.712
85,8,20799.994472,21328.66099816333,102.54166666666666,20971520.0,4054492.2666666666,0.0666666666666666,1.0,0.0666666666666666,0.8666666666666667,VM008,19.333325703938804,1970-01-16 22:19:00.096
86,8,20799.994472,21160.527709514667,101.73333333333332,20971520.0,4417998.933333334,0.0,0.9333333333333332,0.6666666666666666,1.4666666666666666,VM008,21.066660563151043,1970-01-16 22:19:00.352
87,8,20799.994472,20231.46128976533,97.26666666666668,20971520.0,3900700.8,0.0,1.0,0.0,0.8,VM008,18.59999084472656,1970-01-16 22:19:00.608
88,8,20799.994472,16364.395650846,78.675,20971520.0,3984587.466666667,0.0,0.8666666666666667,0.4,0.9333333333333332,VM008,18.999993642171223,1970-01-16 22:19:00.992
89,8,20799.994472,16702.395561015997,80.3,20971520.0,3746909.866666666,0.0,0.9333333333333332,0.4666666666666667,0.8666666666666667,VM008,17.866658528645832,1970-01-16 22:19:01.248
90,8,20799.994472,16399.062308299333,78.84166666666667,20971520.0,3355442.4,0.0,1.1333333333333333,0.0,0.9333333333333332,VM008,15.999996185302734,1970-01-16 22:19:01.504
91,8,20799.994472,16468.395623205997,79.175,20971520.0,4138377.866666666,0.0,0.8,0.0,0.8666666666666667,VM008,19.73332341512044,1970-01-16 22:19:01.888
92,8,20799.994472,16451.062294479332,79.09166666666667,20971520.0,4445960.8,0.0,0.7333333333333333,0.3333333333333333,0.6666666666666666,VM008,21.19999313354492,1970-01-16 22:19:02.144
93,8,20799.994472,17182.528766744665,82.60833333333333,20971520.0,4012548.533333333,0.0,2.8,0.1333333333333333,1.0666666666666669,VM008,19.13332239786784,1970-01-16 22:19:02.400
94,8,20799.994472,20865.86112116133,100.31666666666666,20971520.0,3900700.2666666666,0.0,1.7333333333333334,0.2666666666666666,1.0,VM008,18.59998830159505,1970-01-16 22:19:02.784
95,8,20799.994472,18004.128548388664,86.55833333333334,20971520.0,3453308.533333333,0.0,1.0666666666666669,0.2666666666666666,0.8,VM008,16.466658274332683,1970-01-16 22:19:03.040
96,8,20799.994472,17565.595331604,84.45,20971520.0,4068473.3333333335,0.0,0.9333333333333332,0.1333333333333333,0.9333333333333332,VM008,19.39999262491862,1970-01-16 22:19:03.296
97,8,20799.994472,16587.995591419996,79.75,20971520.0,4362074.4,0.0,0.8,0.6,0.9333333333333332,VM008,20.79999160766602,1970-01-16 22:19:03.680
98,8,20799.994472,16560.262265457335,79.61666666666667,20971520.0,4110416.2666666666,0.0,7.533333333333333,0.2,1.0,VM008,19.59999211629232,1970-01-16 22:19:03.936
99,8,20799.994472,20474.127891938664,98.43333333333334,20971520.0,4292169.6,0.0,1.0,0.6666666666666666,1.5333333333333334,VM008,20.46665954589844,1970-01-16 22:19:04.192
100,8,20799.994472,20579.86119717133,98.94166666666666,20971520.0,4320130.933333334,0.0,1.4666666666666666,789.2666666666667,18.0,VM008,20.59998957316081,1970-01-16 22:19:04.576
101,8,20799.994472,21214.26102856733,101.99166666666666,20971520.0,5718233.066666666,0.0,1.0,91.33333333333331,1.8,VM008,27.26666005452474,1970-01-16 22:19:04.832
102,8,20799.994472,20903.99444436,100.5,20971520.0,5969891.466666667,0.0,0.8,0.4666666666666667,0.8666666666666667,VM008,28.466660817464195,1970-01-16 22:19:05.088
103,8,20799.994472,18451.32842953667,88.70833333333334,20971520.0,5200935.2,0.0,1.4666666666666666,789.0,17.866666666666667,VM008,24.799991607666016,1970-01-16 22:19:05.472
104,8,20799.994472,21259.32768325667,102.20833333333334,20971520.0,6179607.2,0.0,0.8,91.8,1.6666666666666667,VM008,29.466663360595703,1970-01-16 22:19:05.728
105,8,20799.994472,21366.794321362,102.725,20971520.0,6445245.066666666,0.0,3.2666666666666666,0.7333333333333333,1.0666666666666669,VM008,30.73332341512044,1970-01-16 22:19:06.112
106,8,20799.994472,21365.060988489327,102.71666666666664,20971520.0,6626998.4,0.0666666666666666,2.7333333333333334,1445.8,33.733333333333334,VM008,31.59999084472657,1970-01-16 22:19:06.368
107,8,20799.994472,21371.99431998,102.75,20971520.0,7703537.066666666,0.0,1.2,223.7333333333333,3.1333333333333333,VM008,36.73332722981771,1970-01-16 22:19:06.624
108,8,20799.994472,21455.194297868,103.15,20971520.0,6934581.066666666,0.0,1.3333333333333333,369.0,13.466666666666669,VM008,33.06665929158529,1970-01-16 22:19:07.008
109,8,20799.994472,20702.92783113067,99.53333333333336,20971520.0,7312068.0,0.0,2.066666666666667,1797.5333333333333,24.53333333333333,VM008,34.86665725708008,1970-01-16 22:19:07.264
