Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,2,5199.998554,103.99997108,2.0,2097152.0,335542.4,0.0,0.9333333333333332,0.0,0.0,VM002,15.999908447265629,1970-01-16 22:18:34.880
2,2,5199.998554,103.99997108,2.0,2097152.0,290802.6666666667,0.0,1.4666666666666666,0.0,0.0,VM002,13.866551717122396,1970-01-16 22:18:35.136
3,2,5199.998554,105.73330393133332,2.033333333333333,2097152.0,350920.5333333333,0.0,1.2666666666666666,0.0,0.0,VM002,16.733194986979168,1970-01-16 22:18:35.392
4,2,5199.998554,103.99997108,2.0,2097152.0,325756.8,0.0,1.5333333333333334,0.0,0.0,VM002,15.533294677734377,1970-01-16 22:18:35.776
5,2,5199.998554,103.99997108,2.0,2097152.0,332746.93333333335,0.0,1.0,0.0,0.0,VM002,15.866610209147137,1970-01-16 22:18:36.032
6,2,5199.997932,144.85708524857142,2.7857142857142856,2097152.0,277122.0,0.0,1.4615384615384617,0.0,0.0,VM002,13.21420669555664,1970-01-16 22:18:36.288
7,2,5199.997932,129.9999483,2.5,2097152.0,401252.8,0.0,1.0666666666666669,0.0,0.0,VM002,19.133224487304688,1970-01-16 22:18:36.672
8,2,5199.997932,124.799950368,2.4,2097152.0,398456.26666666666,0.1333333333333333,1.4666666666666666,0.0,0.0,VM002,18.99987538655599,1970-01-16 22:18:36.928
9,2,5199.997932,119.599952436,2.3,2097152.0,320163.73333333334,0.0,0.9333333333333332,0.0,0.0,VM002,15.26659647623698,1970-01-16 22:18:37.184
10,2,5199.997932,123.066617724,2.3666666666666667,2097152.0,385874.13333333336,0.0,3.1333333333333333,0.0,0.0,VM002,18.399912516276043,1970-01-16 22:18:37.568
11,2,5199.997932,117.866619792,2.2666666666666666,2097152.0,401253.06666666665,0.0,1.0,0.0,0.0,VM002,19.13323720296224,1970-01-16 22:18:37.824
12,2,5199.997932,119.599952436,2.3,2097152.0,398456.26666666666,0.0,1.5333333333333334,0.0,0.0,VM002,18.99987538655599,1970-01-16 22:18:38.208
13,2,5199.997932,123.066617724,2.3666666666666667,2097152.0,317367.4666666667,0.0,1.3333333333333333,0.0,0.0,VM002,15.133260091145834,1970-01-16 22:18:38.464
14,2,5199.997932,124.799950368,2.4,2097152.0,315969.3333333333,0.0,1.4,0.0,0.0,VM002,15.06659189860026,1970-01-16 22:18:38.720
15,2,5199.997932,123.066617724,2.3666666666666667,2097152.0,282414.93333333335,0.0,0.9333333333333332,0.0,0.0,VM002,13.466593424479168,1970-01-16 22:18:39.104
16,2,5199.997932,129.9999483,2.5,2097152.0,341134.93333333335,0.0,1.6666666666666667,0.0,0.0,VM002,16.266581217447918,1970-01-16 22:18:39.360
17,2,5199.997932,129.9999483,2.5,2097152.0,420826.13333333336,0.0,1.0,0.0,0.0,VM002,20.066553751627605,1970-01-16 22:18:39.616
18,2,5199.997932,124.799950368,2.4,2097152.0,415233.8666666666,0.0,1.4666666666666666,0.0,0.0,VM002,19.79989369710286,1970-01-16 22:18:40.000
19,2,5199.997932,124.799950368,2.4,2097152.0,332746.93333333335,0.0,1.1333333333333333,0.0,0.0,VM002,15.866610209147137,1970-01-16 22:18:40.256
20,2,5199.997932,129.9999483,2.5,2097152.0,335543.2,0.0,2.533333333333333,0.0,0.0,VM002,15.99994659423828,1970-01-16 22:18:40.512
21,2,5199.997932,129.9999483,2.5,2097152.0,324358.13333333336,0.0,1.0,0.0,0.0,VM002,15.4666010538737,1970-01-16 22:18:40.896
22,2,5199.997932,128.266615656,2.466666666666667,2097152.0,308979.2,0.0,2.2,0.0,0.0,VM002,14.7332763671875,1970-01-16 22:18:41.152
23,2,5199.997932,129.9999483,2.5,2097152.0,320163.2,0.0,1.0,0.0,0.0,VM002,15.266571044921877,1970-01-16 22:18:41.408
24,2,5199.997932,129.9999483,2.5,2097152.0,296396.0,0.0,1.4666666666666666,0.0,0.0,VM002,14.133262634277344,1970-01-16 22:18:41.792
25,2,5199.997932,116.133287148,2.2333333333333334,2097152.0,271229.3333333333,0.0,1.0666666666666669,0.0,0.0,VM002,12.93322245279948,1970-01-16 22:18:42.048
26,2,5199.997932,123.066617724,2.3666666666666667,2097152.0,317367.4666666667,0.0,1.5333333333333334,0.0,0.0,VM002,15.133260091145834,1970-01-16 22:18:42.304
27,2,5199.997932,129.9999483,2.5,2097152.0,311774.93333333335,0.0,1.3333333333333333,0.0,0.0,VM002,14.866587320963545,1970-01-16 22:18:42.688
28,2,5199.997932,129.9999483,2.5,2097152.0,327154.13333333336,0.0,1.4666666666666666,0.0,0.0,VM002,15.599924723307293,1970-01-16 22:18:42.944
29,2,5199.997932,129.9999483,2.5,2097152.0,339736.26666666666,0.0,1.0,0.0,0.0,VM002,16.19988759358724,1970-01-16 22:18:43.200
30,2,5199.997932,129.9999483,2.5,2097152.0,327153.6,0.0,1.5333333333333334,0.0,0.0,VM002,15.599899291992186,1970-01-16 22:18:43.584
31,2,5199.997932,124.799950368,2.4,2097152.0,314571.2,0.0,1.0666666666666669,0.0,0.0,VM002,14.999923706054688,1970-01-16 22:18:43.840
32,2,5199.997932,117.866619792,2.2666666666666666,2097152.0,282414.93333333335,0.0666666666666666,1.5333333333333334,0.0,0.0,VM002,13.466593424479168,1970-01-16 22:18:44.096
33,2,5199.997932,128.266615656,2.466666666666667,2097152.0,318766.4,0.0,1.0666666666666669,0.0,0.0,VM002,15.199966430664064,1970-01-16 22:18:44.480
34,2,5199.997932,128.266615656,2.466666666666667,2097152.0,345329.06666666665,0.0,2.8,0.0,0.0,VM002,16.466573079427082,1970-01-16 22:18:44.736
35,2,5199.997932,124.799950368,2.4,2097152.0,369096.0,0.0,1.0666666666666669,0.0,0.0,VM002,17.599868774414062,1970-01-16 22:18:44.992
36,2,5199.997932,128.266615656,2.466666666666667,2097152.0,318765.6,0.0,1.2666666666666666,0.0,0.0,VM002,15.199928283691404,1970-01-16 22:18:45.376
37,2,5199.997932,128.266615656,2.466666666666667,2097152.0,306182.13333333336,0.0666666666666666,1.2,0.0,0.0,VM002,14.5999018351237,1970-01-16 22:18:45.632
38,2,5199.997932,117.866619792,2.2666666666666666,2097152.0,339737.6,0.0,1.4,0.0,0.0,VM002,16.199951171875,1970-01-16 22:18:45.888
39,2,5199.997932,128.266615656,2.466666666666667,2097152.0,327154.4,0.0,1.3333333333333333,0.0,0.0,VM002,15.599937438964846,1970-01-16 22:18:46.272
40,2,5199.997932,129.9999483,2.5,2097152.0,286609.3333333333,0.0,1.4,0.0,0.0,VM002,13.666598002115885,1970-01-16 22:18:46.528
41,2,5199.997932,129.9999483,2.5,2097152.0,293599.2,0.0,1.0666666666666669,0.0,0.0,VM002,13.999900817871094,1970-01-16 22:18:46.784
42,2,5199.997932,124.799950368,2.4,2097152.0,293600.0,0.0666666666666666,1.8,0.0,0.0,VM002,13.99993896484375,1970-01-16 22:18:47.168
43,2,5199.997932,126.533283012,2.4333333333333336,2097152.0,322959.2,0.2,1.4666666666666666,0.0,0.0,VM002,15.399894714355469,1970-01-16 22:18:47.424
44,2,5199.997932,117.866619792,2.2666666666666666,2097152.0,260044.8,0.0,1.2,0.0,0.0,VM002,12.39990234375,1970-01-16 22:18:47.808
45,2,5199.997932,129.9999483,2.5,2097152.0,285211.2,0.0,1.0666666666666669,0.0,0.0,VM002,13.599929809570312,1970-01-16 22:18:48.064
46,2,5199.997932,128.266615656,2.466666666666667,2097152.0,318765.06666666665,0.0,2.7333333333333334,0.0,0.0,VM002,15.1999028523763,1970-01-16 22:18:48.320
47,2,5199.997932,129.9999483,2.5,2097152.0,367699.4666666667,0.0,1.3333333333333333,0.0,0.0,VM002,17.5332768758138,1970-01-16 22:18:48.704
48,2,5199.997932,126.533283012,2.4333333333333336,2097152.0,313173.6,0.0,1.2666666666666666,0.0,0.0,VM002,14.933280944824215,1970-01-16 22:18:48.960
49,2,5199.997932,121.33328508,2.333333333333333,2097152.0,341134.4,0.0,1.0,0.0,0.0,VM002,16.266555786132812,1970-01-16 22:18:49.216
50,2,5199.997932,128.266615656,2.466666666666667,2097152.0,315970.13333333336,0.0,1.2,0.0,0.0,VM002,15.066630045572918,1970-01-16 22:18:49.600
51,2,5199.997932,126.533283012,2.4333333333333336,2097152.0,331348.26666666666,0.0,1.2666666666666666,0.0,0.0,VM002,15.79991658528646,1970-01-16 22:18:49.856
52,2,5199.997932,121.33328508,2.333333333333333,2097152.0,343930.13333333336,0.0,1.6,0.0,0.0,VM002,16.399866739908855,1970-01-16 22:18:50.112
53,2,5199.997932,124.799950368,2.4,2097152.0,327153.6,0.0,1.0666666666666669,0.0,0.0,VM002,15.599899291992186,1970-01-16 22:18:50.496
54,2,5199.997932,129.9999483,2.5,2097152.0,349522.4,0.0,1.2,0.0,0.0,VM002,16.666526794433594,1970-01-16 22:18:50.752
55,2,5199.997932,129.9999483,2.5,2097152.0,332745.86666666664,0.0,1.1333333333333333,0.0,0.0,VM002,15.866559346516926,1970-01-16 22:18:51.008
56,2,5199.997932,129.9999483,2.5,2097152.0,320163.2,0.0,1.2,0.0,0.0,VM002,15.266571044921877,1970-01-16 22:18:51.392
57,2,5199.997932,129.9999483,2.5,2097152.0,313173.6,0.0,1.2,0.0,0.0,VM002,14.933280944824215,1970-01-16 22:18:51.648
58,2,5199.997932,129.9999483,2.5,2097152.0,290803.73333333334,0.0,2.066666666666667,0.0,0.0,VM002,13.866602579752604,1970-01-16 22:18:51.904
59,2,5199.997932,129.9999483,2.5,2097152.0,301988.8,0.0,1.1333333333333333,0.0,0.0,VM002,14.399948120117188,1970-01-16 22:18:52.288
60,2,5199.997932,129.9999483,2.5,2097152.0,303386.6666666667,0.0,1.1333333333333333,0.0,0.0,VM002,14.466603597005207,1970-01-16 22:18:52.544
61,2,5199.997932,129.9999483,2.5,2097152.0,383077.3333333333,0.0,1.8666666666666667,0.0,0.0,VM002,18.26655069986979,1970-01-16 22:18:52.800
62,2,5199.997932,129.9999483,2.5,2097152.0,315969.06666666665,0.0,1.2666666666666666,0.0,0.0,VM002,15.066579182942707,1970-01-16 22:18:53.184
63,2,5199.997932,129.9999483,2.5,2097152.0,301988.8,0.0,1.5333333333333334,0.0,0.0,VM002,14.399948120117188,1970-01-16 22:18:53.440
64,2,5199.997932,129.9999483,2.5,2097152.0,313173.86666666664,0.0,1.0666666666666669,0.0,0.0,VM002,14.93329366048177,1970-01-16 22:18:53.696
65,2,5199.997932,129.9999483,2.5,2097152.0,303386.13333333336,0.0,1.4,0.0,0.0,VM002,14.466578165690104,1970-01-16 22:18:54.080
66,2,5199.997932,129.9999483,2.5,2097152.0,317368.26666666666,0.0,0.8666666666666667,0.0,0.0,VM002,15.13329823811849,1970-01-16 22:18:54.336
67,2,5199.997932,129.9999483,2.5,2097152.0,348125.6,0.0,2.0,0.0,0.0,VM002,16.59992218017578,1970-01-16 22:18:54.592
68,2,5199.997932,129.9999483,2.5,2097152.0,314572.0,0.0,1.0,0.0,0.0,VM002,14.999961853027344,1970-01-16 22:18:54.976
69,2,5199.997932,129.9999483,2.5,2097152.0,342533.6,0.0,1.4,0.0,0.0,VM002,16.333274841308594,1970-01-16 22:18:55.232
70,2,5199.997932,129.9999483,2.5,2097152.0,327153.86666666664,0.0,1.8666666666666667,0.0,0.0,VM002,15.599912007649738,1970-01-16 22:18:55.488
71,2,5199.997932,129.9999483,2.5,2097152.0,331348.26666666666,0.0,1.4,0.0,0.0,VM002,15.79991658528646,1970-01-16 22:18:55.872
72,2,5199.997932,124.799950368,2.4,2097152.0,289405.6,0.0,0.9333333333333332,0.0,0.0,VM002,13.79993438720703,1970-01-16 22:18:56.128
73,2,5199.997932,124.799950368,2.4,2097152.0,391465.6,0.0,1.3333333333333333,0.0,0.0,VM002,18.666534423828125,1970-01-16 22:18:56.384
74,2,5199.997932,129.9999483,2.5,2097152.0,336940.8,0.0,0.8666666666666667,0.0,0.0,VM002,16.06658935546875,1970-01-16 22:18:56.768
75,2,5199.997932,129.9999483,2.5,2097152.0,353717.6,0.0,1.4666666666666666,0.0,0.0,VM002,16.86656951904297,1970-01-16 22:18:57.024
