Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,8,23407.993344,386.2318901759999,1.65,66834432.0,715827.2,0.0,48.93333333333334,8.133333333333333,4.933333333333334,VM008,1.0710455353312496,1970-01-16 22:18:34.880
2,8,23407.993344,390.1332224,1.6666666666666663,66834432.0,1163219.2,0.0,48.266666666666666,8.266666666666667,4.866666666666666,VM008,1.7404489949132806,1970-01-16 22:18:35.136
3,8,23407.993344,394.034554624,1.6833333333333331,66834432.0,1073740.8,0.0,48.93333333333334,8.333333333333334,5.0,VM008,1.6065683029968745,1970-01-16 22:18:35.392
4,8,23407.993344,384.281224064,1.6416666666666666,66834432.0,1207958.4,0.0,49.06666666666666,8.133333333333333,4.866666666666666,VM008,1.807389340871484,1970-01-16 22:18:35.776
5,8,23407.993344,413.541215744,1.7666666666666666,66834432.0,1610611.2,0.0,52.53333333333333,8.2,4.933333333333334,VM008,2.4098524544953115,1970-01-16 22:18:36.032
6,8,23407.993344,394.034554624,1.6833333333333331,66834432.0,1431654.4,0.0,49.66666666666667,8.266666666666667,4.866666666666666,VM008,2.142091070662499,1970-01-16 22:18:36.288
7,8,23407.993344,390.1332224,1.6666666666666663,66834432.0,1207958.4,0.0,47.4,8.133333333333333,4.8,VM008,1.807389340871484,1970-01-16 22:18:36.672
8,8,23407.993344,386.2318901759999,1.65,66834432.0,760566.4,0.0,48.6,8.333333333333334,4.933333333333334,VM008,1.1379858812894528,1970-01-16 22:18:36.928
9,8,23407.993344,395.985220736,1.6916666666666669,66834432.0,134217.6,0.0,48.266666666666666,8.333333333333334,4.933333333333334,VM008,0.2008210378746092,1970-01-16 22:18:37.184
10,8,23407.993344,386.2318901759999,1.65,66834432.0,715827.2,0.0,47.73333333333333,8.266666666666667,5.0,VM008,1.0710455353312496,1970-01-16 22:18:37.568
11,8,23407.993344,394.034554624,1.6833333333333331,66834432.0,939523.2,0.0,47.4,8.2,4.933333333333334,VM008,1.405747265122265,1970-01-16 22:18:37.824
12,8,23407.993344,384.281224064,1.6416666666666666,66834432.0,492131.2,0.0,46.333333333333336,8.133333333333333,5.0,VM008,0.7363438055402342,1970-01-16 22:18:38.208
