Row Number,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],ID,Memory Usage %,Timestamp [hr-m-s]
1,8,20799.994872,16464.929274094,79.15833333333333,20861068.0,3523213.6,0.1333333333333333,8.8,6929.666666666667,99.13333333333334,VM008,16.88894163999657,1970-01-16 22:18:34.880
2,8,20799.994872,12531.99691038,60.25,20861068.0,4082454.6666666665,0.1333333333333333,8.066666666666666,6911.2,88.8,VM008,19.569729923063704,1970-01-16 22:18:35.136
3,8,20799.994872,12270.263641573998,58.99166666666667,20861068.0,3774872.8,2.7333333333333334,7.0,6786.6,77.26666666666667,VM008,18.09529981878205,1970-01-16 22:18:35.392
4,8,20799.994872,6486.131734252,31.183333333333334,20861068.0,3984586.4,2.6666666666666665,5.8,2317.866666666667,42.333333333333336,VM008,19.10058679641905,1970-01-16 22:18:35.776
5,8,20799.994872,9268.131048382,44.55833333333333,20861068.0,2866106.4,0.0666666666666666,7.0,6094.333333333333,69.0,VM008,13.739020456670769,1970-01-16 22:18:36.032
6,8,20799.994872,1157.866381208,5.566666666666666,20861068.0,1635776.8,2.6666666666666665,2.7333333333333334,21.33333333333333,3.066666666666667,VM008,7.841289813158175,1970-01-16 22:18:36.288
7,8,20799.994872,149.066629916,0.7166666666666667,20861068.0,419428.0,0.0,1.0666666666666669,0.0,1.0,VM008,2.0105777901687487,1970-01-16 22:18:36.672
8,8,20799.994872,147.33329701,0.7083333333333333,20861068.0,55923.2,0.0,0.9333333333333332,0.0,1.0,VM008,0.2680744820926714,1970-01-16 22:18:36.928
9,8,20799.994872,145.59996410399998,0.7,20861068.0,55923.2,0.0,0.8666666666666667,0.0,1.0,VM008,0.2680744820926714,1970-01-16 22:18:37.184
10,8,20799.994872,126.533302138,0.6083333333333334,20861068.0,83884.8,0.0,1.1333333333333333,0.0,1.0,VM008,0.402111723139007,1970-01-16 22:18:37.568
11,8,20799.994872,136.933299574,0.6583333333333333,20861068.0,111846.4,0.0,1.1333333333333333,0.0,1.0,VM008,0.5361489641853427,1970-01-16 22:18:37.824
12,8,20799.994872,147.33329701,0.7083333333333333,20861068.0,0.0,0.0,8.066666666666666,0.2,1.1333333333333333,VM008,0.0,1970-01-16 22:18:38.208
13,8,20799.994872,149.066629916,0.7166666666666667,20861068.0,83884.8,0.0,1.4666666666666666,0.0666666666666666,1.0666666666666669,VM008,0.402111723139007,1970-01-16 22:18:38.464
14,8,20799.994872,145.59996410399998,0.7,20861068.0,27961.6,0.0,1.0666666666666669,0.0,1.0,VM008,0.1340372410463357,1970-01-16 22:18:38.720
15,8,20799.994872,147.33329701,0.7083333333333333,20861068.0,111846.4,0.0,1.2,0.0,1.0,VM008,0.5361489641853427,1970-01-16 22:18:39.104
16,8,20799.994872,133.466633762,0.6416666666666667,20861068.0,13980.8,0.0,1.0666666666666669,0.0,1.0,VM008,0.0670186205231678,1970-01-16 22:18:39.360
17,8,20799.994872,128.266635044,0.6166666666666667,20861068.0,69904.0,0.0666666666666666,2.6,0.0,1.5333333333333334,VM008,0.3350931026158392,1970-01-16 22:18:39.616
18,8,20799.994872,143.86663119800002,0.6916666666666668,20861068.0,153788.8,0.0,1.0,0.0,1.0,VM008,0.7372048257548462,1970-01-16 22:18:40.000
19,8,20799.994872,185.466620942,0.8916666666666667,20861068.0,0.0,0.0,1.2666666666666666,55.86666666666667,65.06666666666666,VM008,0.0,1970-01-16 22:18:40.256
20,8,20799.994872,129.99996794999998,0.625,20861068.0,0.0,0.0,1.3333333333333333,0.0,1.0,VM008,0.0,1970-01-16 22:18:40.512
21,8,20799.994872,129.99996794999998,0.625,20861068.0,265638.4,0.0,0.8666666666666667,0.0,1.0,VM008,1.2733691295191598,1970-01-16 22:18:40.896
22,8,20799.994872,4116.66565175,19.791666666666668,20861068.0,1537910.1333333333,2.6666666666666665,4.0,6602.733333333334,62.66666666666666,VM008,7.372154356303011,1970-01-16 22:18:41.152
23,8,20799.994872,318.93325470400003,1.5333333333333334,20861068.0,2558524.2666666666,0.0,1.7333333333333334,0.0,1.0,VM008,12.26458907409087,1970-01-16 22:18:41.408
24,8,20799.994872,3598.399112856,17.3,20861068.0,852840.2666666667,2.6,3.466666666666667,1058.4,11.4,VM008,4.088190818737885,1970-01-16 22:18:41.792
25,8,20799.994872,9105.197755218,43.775,20861068.0,2139093.6,0.0,1.0666666666666669,6005.466666666666,44.4,VM008,10.253998500939646,1970-01-16 22:18:42.048
26,8,20799.994872,18721.728717706,90.00833333333334,20861068.0,5704251.2,0.0,0.9333333333333332,459.2,6.133333333333334,VM008,27.34400367229521,1970-01-16 22:18:42.304
27,8,20799.994872,20943.861503198,100.69166666666666,20861068.0,11031018.666666666,0.0,1.1333333333333333,1.7333333333333334,0.8666666666666667,VM008,52.8784943640789,1970-01-16 22:18:42.688
28,8,20799.994872,21293.99475021,102.375,20861068.0,6081738.933333334,0.0,0.8666666666666667,0.4,0.8,VM008,29.15353582728043,1970-01-16 22:18:42.944
29,8,20799.994872,21453.461377562,103.14166666666668,20861068.0,4627714.133333334,0.0,1.4666666666666666,0.4,0.8,VM008,22.183495750712925,1970-01-16 22:18:43.200
30,8,20799.994872,21574.794680982,103.725,20861068.0,4557809.333333333,0.0666666666666666,2.4,0.8,0.9333333333333332,VM008,21.848398813202337,1970-01-16 22:18:43.584
31,8,20799.994872,21683.994654060003,104.25,20861068.0,4376056.0,0.0,9.6,0.4666666666666667,1.3333333333333333,VM008,20.97714268512044,1970-01-16 22:18:43.840
32,8,20799.994872,21725.594643804,104.45,20861068.0,4152359.2,0.0,1.1333333333333333,0.2,0.8666666666666667,VM008,19.90482558227604,1970-01-16 22:18:44.096
33,8,20799.994872,21508.928030554,103.40833333333336,20861068.0,5103068.266666667,0.0,0.9333333333333332,0.0,0.8,VM008,24.462162084255063,1970-01-16 22:18:44.480
34,8,20799.994872,16842.795847602,80.975,20861068.0,3984588.0,0.0,1.2,0.2,0.8666666666666667,VM008,19.100594466208538,1970-01-16 22:18:44.736
35,8,20799.994872,16556.795918112,79.6,20861068.0,3397384.8,0.0666666666666666,1.1333333333333333,0.4,0.8,VM008,16.285766385498572,1970-01-16 22:18:44.992
36,8,20799.994872,20728.928222854003,99.65833333333336,20861068.0,4404016.8,0.0,1.0666666666666669,0.0,0.9333333333333332,VM008,21.11117609127203,1970-01-16 22:18:45.376
37,8,20799.994872,21027.061482686,101.09166666666664,20861068.0,4501885.066666666,0.0,0.8,0.0,0.8666666666666667,VM008,21.58031921791668,1970-01-16 22:18:45.632
38,8,20799.994872,17172.129099742,82.55833333333334,20861068.0,4152359.2,0.0,1.0666666666666669,0.0,0.9333333333333332,VM008,19.90482558227604,1970-01-16 22:18:45.888
